fecha,indicador,valor,fuente
2024-05-24,TC_oficial_venta,909.5,argentinadatos.com
2024-05-25,TC_oficial_venta,909.5,argentinadatos.com
2024-05-26,TC_oficial_venta,909.5,argentinadatos.com
2024-05-27,TC_oficial_venta,911.5,argentinadatos.com
2024-05-28,TC_oficial_venta,912.5,argentinadatos.com
2024-05-29,TC_oficial_venta,913.0,argentinadatos.com
2024-05-30,TC_oficial_venta,913.0,argentinadatos.com
2024-05-31,TC_oficial_venta,914.0,argentinadatos.com
2024-06-01,TC_oficial_venta,914.0,argentinadatos.com
2024-06-02,TC_oficial_venta,914.0,argentinadatos.com
2024-06-03,TC_oficial_venta,916.0,argentinadatos.com
2024-06-04,TC_oficial_venta,916.5,argentinadatos.com
2024-06-05,TC_oficial_venta,916.5,argentinadatos.com
2024-06-06,TC_oficial_venta,918.0,argentinadatos.com
2024-06-07,TC_oficial_venta,918.0,argentinadatos.com
2024-06-08,TC_oficial_venta,918.0,argentinadatos.com
2024-06-09,TC_oficial_venta,918.0,argentinadatos.com
2024-06-10,TC_oficial_venta,920.5,argentinadatos.com
2024-06-11,TC_oficial_venta,921.0,argentinadatos.com
2024-06-12,TC_oficial_venta,921.5,argentinadatos.com
2024-06-13,TC_oficial_venta,921.5,argentinadatos.com
2024-06-14,TC_oficial_venta,922.0,argentinadatos.com
2024-06-15,TC_oficial_venta,922.0,argentinadatos.com
2024-06-16,TC_oficial_venta,922.0,argentinadatos.com
2024-06-17,TC_oficial_venta,922.0,argentinadatos.com
2024-06-18,TC_oficial_venta,924.0,argentinadatos.com
2024-06-19,TC_oficial_venta,924.5,argentinadatos.com
2024-06-20,TC_oficial_venta,924.5,argentinadatos.com
2024-06-21,TC_oficial_venta,924.5,argentinadatos.com
2024-06-22,TC_oficial_venta,924.5,argentinadatos.com
2024-06-23,TC_oficial_venta,924.5,argentinadatos.com
2024-06-24,TC_oficial_venta,927.0,argentinadatos.com
2024-06-25,TC_oficial_venta,927.5,argentinadatos.com
2024-06-26,TC_oficial_venta,928.0,argentinadatos.com
2024-06-27,TC_oficial_venta,929.5,argentinadatos.com
2024-06-28,TC_oficial_venta,930.5,argentinadatos.com
2024-06-29,TC_oficial_venta,930.5,argentinadatos.com
2024-06-30,TC_oficial_venta,930.5,argentinadatos.com
2024-07-01,TC_oficial_venta,932.5,argentinadatos.com
2024-07-02,TC_oficial_venta,933.0,argentinadatos.com
2024-07-03,TC_oficial_venta,933.5,argentinadatos.com
2024-07-04,TC_oficial_venta,934.0,argentinadatos.com
2024-07-05,TC_oficial_venta,934.5,argentinadatos.com
2024-07-06,TC_oficial_venta,934.5,argentinadatos.com
2024-07-07,TC_oficial_venta,934.5,argentinadatos.com
2024-07-08,TC_oficial_venta,936.5,argentinadatos.com
2024-07-09,TC_oficial_venta,936.5,argentinadatos.com
2024-07-10,TC_oficial_venta,937.5,argentinadatos.com
2024-07-11,TC_oficial_venta,938.0,argentinadatos.com
2024-07-12,TC_oficial_venta,940.0,argentinadatos.com
2024-07-13,TC_oficial_venta,940.0,argentinadatos.com
2024-07-14,TC_oficial_venta,940.0,argentinadatos.com
2024-07-15,TC_oficial_venta,940.5,argentinadatos.com
2024-07-16,TC_oficial_venta,941.0,argentinadatos.com
2024-07-17,TC_oficial_venta,942.0,argentinadatos.com
2024-07-18,TC_oficial_venta,942.5,argentinadatos.com
2024-07-19,TC_oficial_venta,944.5,argentinadatos.com
2024-07-20,TC_oficial_venta,944.5,argentinadatos.com
2024-07-21,TC_oficial_venta,944.5,argentinadatos.com
2024-07-22,TC_oficial_venta,946.0,argentinadatos.com
2024-07-23,TC_oficial_venta,946.0,argentinadatos.com
2024-07-24,TC_oficial_venta,946.5,argentinadatos.com
2024-07-25,TC_oficial_venta,947.5,argentinadatos.com
2024-07-26,TC_oficial_venta,950.0,argentinadatos.com
2024-07-27,TC_oficial_venta,950.0,argentinadatos.com
2024-07-28,TC_oficial_venta,950.0,argentinadatos.com
2024-07-29,TC_oficial_venta,950.5,argentinadatos.com
2024-07-30,TC_oficial_venta,951.0,argentinadatos.com
2024-07-31,TC_oficial_venta,951.5,argentinadatos.com
2024-08-01,TC_oficial_venta,951.5,argentinadatos.com
2024-08-02,TC_oficial_venta,953.5,argentinadatos.com
2024-08-03,TC_oficial_venta,953.5,argentinadatos.com
2024-08-04,TC_oficial_venta,953.5,argentinadatos.com
2024-08-05,TC_oficial_venta,954.0,argentinadatos.com
2024-08-06,TC_oficial_venta,954.5,argentinadatos.com
2024-08-07,TC_oficial_venta,955.5,argentinadatos.com
2024-08-08,TC_oficial_venta,955.5,argentinadatos.com
2024-08-09,TC_oficial_venta,957.5,argentinadatos.com
2024-08-10,TC_oficial_venta,957.5,argentinadatos.com
2024-08-11,TC_oficial_venta,957.5,argentinadatos.com
2024-08-12,TC_oficial_venta,958.0,argentinadatos.com
2024-08-13,TC_oficial_venta,958.5,argentinadatos.com
2024-08-14,TC_oficial_venta,959.0,argentinadatos.com
2024-08-15,TC_oficial_venta,960.0,argentinadatos.com
2024-08-16,TC_oficial_venta,961.5,argentinadatos.com
2024-08-17,TC_oficial_venta,962.0,argentinadatos.com
2024-08-18,TC_oficial_venta,962.0,argentinadatos.com
2024-08-19,TC_oficial_venta,963.0,argentinadatos.com
2024-08-20,TC_oficial_venta,963.0,argentinadatos.com
2024-08-21,TC_oficial_venta,963.5,argentinadatos.com
2024-08-22,TC_oficial_venta,964.0,argentinadatos.com
2024-08-23,TC_oficial_venta,966.0,argentinadatos.com
2024-08-24,TC_oficial_venta,966.0,argentinadatos.com
2024-08-25,TC_oficial_venta,966.0,argentinadatos.com
2024-08-26,TC_oficial_venta,968.0,argentinadatos.com
2024-08-27,TC_oficial_venta,969.5,argentinadatos.com
2024-08-28,TC_oficial_venta,969.5,argentinadatos.com
2024-08-29,TC_oficial_venta,970.0,argentinadatos.com
2024-08-30,TC_oficial_venta,972.0,argentinadatos.com
2024-08-31,TC_oficial_venta,972.0,argentinadatos.com
2024-09-01,TC_oficial_venta,972.0,argentinadatos.com
2024-09-02,TC_oficial_venta,973.0,argentinadatos.com
2024-09-03,TC_oficial_venta,973.0,argentinadatos.com
2024-09-04,TC_oficial_venta,973.5,argentinadatos.com
2024-09-05,TC_oficial_venta,974.0,argentinadatos.com
2024-09-06,TC_oficial_venta,976.5,argentinadatos.com
2024-09-07,TC_oficial_venta,976.5,argentinadatos.com
2024-09-08,TC_oficial_venta,976.5,argentinadatos.com
2024-09-09,TC_oficial_venta,977.0,argentinadatos.com
2024-09-10,TC_oficial_venta,978.0,argentinadatos.com
2024-09-11,TC_oficial_venta,978.0,argentinadatos.com
2024-09-12,TC_oficial_venta,978.5,argentinadatos.com
2024-09-13,TC_oficial_venta,980.5,argentinadatos.com
2024-09-14,TC_oficial_venta,980.5,argentinadatos.com
2024-09-15,TC_oficial_venta,980.5,argentinadatos.com
2024-09-16,TC_oficial_venta,982.0,argentinadatos.com
2024-09-17,TC_oficial_venta,982.0,argentinadatos.com
2024-09-18,TC_oficial_venta,982.0,argentinadatos.com
2024-09-19,TC_oficial_venta,983.5,argentinadatos.com
2024-09-20,TC_oficial_venta,985.0,argentinadatos.com
2024-09-21,TC_oficial_venta,985.0,argentinadatos.com
2024-09-22,TC_oficial_venta,985.0,argentinadatos.com
2024-09-23,TC_oficial_venta,985.5,argentinadatos.com
2024-09-24,TC_oficial_venta,986.0,argentinadatos.com
2024-09-25,TC_oficial_venta,987.0,argentinadatos.com
2024-09-26,TC_oficial_venta,988.5,argentinadatos.com
2024-09-27,TC_oficial_venta,989.5,argentinadatos.com
2024-09-28,TC_oficial_venta,989.5,argentinadatos.com
2024-09-29,TC_oficial_venta,989.5,argentinadatos.com
2024-09-30,TC_oficial_venta,990.0,argentinadatos.com
2024-10-01,TC_oficial_venta,990.5,argentinadatos.com
2024-10-02,TC_oficial_venta,991.0,argentinadatos.com
2024-10-03,TC_oficial_venta,992.5,argentinadatos.com
2024-10-04,TC_oficial_venta,994.0,argentinadatos.com
2024-10-05,TC_oficial_venta,994.0,argentinadatos.com
2024-10-06,TC_oficial_venta,994.0,argentinadatos.com
2024-10-07,TC_oficial_venta,995.0,argentinadatos.com
2024-10-08,TC_oficial_venta,995.5,argentinadatos.com
2024-10-09,TC_oficial_venta,995.5,argentinadatos.com
2024-10-10,TC_oficial_venta,998.5,argentinadatos.com
2024-10-11,TC_oficial_venta,998.5,argentinadatos.com
2024-10-12,TC_oficial_venta,998.5,argentinadatos.com
2024-10-13,TC_oficial_venta,998.5,argentinadatos.com
2024-10-14,TC_oficial_venta,999.5,argentinadatos.com
2024-10-15,TC_oficial_venta,1000.0,argentinadatos.com
2024-10-16,TC_oficial_venta,1000.5,argentinadatos.com
2024-10-17,TC_oficial_venta,1001.0,argentinadatos.com
2024-10-18,TC_oficial_venta,1004.0,argentinadatos.com
2024-10-19,TC_oficial_venta,1004.0,argentinadatos.com
2024-10-20,TC_oficial_venta,1004.0,argentinadatos.com
2024-10-21,TC_oficial_venta,1004.5,argentinadatos.com
2024-10-22,TC_oficial_venta,1004.5,argentinadatos.com
2024-10-23,TC_oficial_venta,1005.0,argentinadatos.com
2024-10-24,TC_oficial_venta,1005.5,argentinadatos.com
2024-10-25,TC_oficial_venta,1007.5,argentinadatos.com
2024-10-26,TC_oficial_venta,1007.5,argentinadatos.com
2024-10-27,TC_oficial_venta,1007.5,argentinadatos.com
2024-10-28,TC_oficial_venta,1008.0,argentinadatos.com
2024-10-29,TC_oficial_venta,1008.5,argentinadatos.com
2024-10-30,TC_oficial_venta,1009.5,argentinadatos.com
2024-10-31,TC_oficial_venta,1011.5,argentinadatos.com
2024-11-01,TC_oficial_venta,1013.0,argentinadatos.com
2024-11-02,TC_oficial_venta,1013.0,argentinadatos.com
2024-11-03,TC_oficial_venta,1013.0,argentinadatos.com
2024-11-04,TC_oficial_venta,1013.0,argentinadatos.com
2024-11-05,TC_oficial_venta,1014.0,argentinadatos.com
2024-11-06,TC_oficial_venta,1014.0,argentinadatos.com
2024-11-07,TC_oficial_venta,1014.5,argentinadatos.com
2024-11-08,TC_oficial_venta,1016.5,argentinadatos.com
2024-11-09,TC_oficial_venta,1016.5,argentinadatos.com
2024-11-10,TC_oficial_venta,1016.5,argentinadatos.com
2024-11-11,TC_oficial_venta,1017.5,argentinadatos.com
2024-11-12,TC_oficial_venta,1018.0,argentinadatos.com
2024-11-13,TC_oficial_venta,1018.5,argentinadatos.com
2024-11-14,TC_oficial_venta,1019.0,argentinadatos.com
2024-11-15,TC_oficial_venta,1022.0,argentinadatos.com
2024-11-16,TC_oficial_venta,1022.0,argentinadatos.com
2024-11-17,TC_oficial_venta,1022.0,argentinadatos.com
2024-11-18,TC_oficial_venta,1022.0,argentinadatos.com
2024-11-19,TC_oficial_venta,1022.5,argentinadatos.com
2024-11-20,TC_oficial_venta,1023.0,argentinadatos.com
2024-11-21,TC_oficial_venta,1024.5,argentinadatos.com
2024-11-22,TC_oficial_venta,1026.5,argentinadatos.com
2024-11-23,TC_oficial_venta,1026.5,argentinadatos.com
2024-11-24,TC_oficial_venta,1026.5,argentinadatos.com
2024-11-25,TC_oficial_venta,1027.0,argentinadatos.com
2024-11-26,TC_oficial_venta,1027.5,argentinadatos.com
2024-11-27,TC_oficial_venta,1028.0,argentinadatos.com
2024-11-28,TC_oficial_venta,1028.5,argentinadatos.com
2024-11-29,TC_oficial_venta,1031.0,argentinadatos.com
2024-11-30,TC_oficial_venta,1031.0,argentinadatos.com
2024-12-01,TC_oficial_venta,1031.0,argentinadatos.com
2024-12-02,TC_oficial_venta,1032.0,argentinadatos.com
2024-12-03,TC_oficial_venta,1032.5,argentinadatos.com
2024-12-04,TC_oficial_venta,1032.5,argentinadatos.com
2024-12-05,TC_oficial_venta,1033.0,argentinadatos.com
2024-12-06,TC_oficial_venta,1035.0,argentinadatos.com
2024-12-07,TC_oficial_venta,1035.0,argentinadatos.com
2024-12-08,TC_oficial_venta,1035.0,argentinadatos.com
2024-12-09,TC_oficial_venta,1036.0,argentinadatos.com
2024-12-10,TC_oficial_venta,1036.5,argentinadatos.com
2024-12-11,TC_oficial_venta,1037.0,argentinadatos.com
2024-12-12,TC_oficial_venta,1038.5,argentinadatos.com
2024-12-13,TC_oficial_venta,1040.0,argentinadatos.com
2024-12-14,TC_oficial_venta,1040.0,argentinadatos.com
2024-12-15,TC_oficial_venta,1040.0,argentinadatos.com
2024-12-16,TC_oficial_venta,1042.0,argentinadatos.com
2024-12-17,TC_oficial_venta,1042.5,argentinadatos.com
2024-12-18,TC_oficial_venta,1042.5,argentinadatos.com
2024-12-19,TC_oficial_venta,1042.5,argentinadatos.com
2024-12-20,TC_oficial_venta,1044.5,argentinadatos.com
2024-12-21,TC_oficial_venta,1044.5,argentinadatos.com
2024-12-22,TC_oficial_venta,1044.5,argentinadatos.com
2024-12-23,TC_oficial_venta,1048.0,argentinadatos.com
2024-12-24,TC_oficial_venta,1048.0,argentinadatos.com
2024-12-25,TC_oficial_venta,1048.0,argentinadatos.com
2024-12-26,TC_oficial_venta,1049.0,argentinadatos.com
2024-12-27,TC_oficial_venta,1051.0,argentinadatos.com
2024-12-28,TC_oficial_venta,1051.0,argentinadatos.com
2024-12-29,TC_oficial_venta,1051.0,argentinadatos.com
2024-12-30,TC_oficial_venta,1052.5,argentinadatos.com
2024-12-31,TC_oficial_venta,1052.5,argentinadatos.com
2025-01-01,TC_oficial_venta,1052.5,argentinadatos.com
2025-01-02,TC_oficial_venta,1052.5,argentinadatos.com
2025-01-03,TC_oficial_venta,1055.0,argentinadatos.com
2025-01-04,TC_oficial_venta,1055.0,argentinadatos.com
2025-01-05,TC_oficial_venta,1055.0,argentinadatos.com
2025-01-06,TC_oficial_venta,1055.0,argentinadatos.com
2025-01-07,TC_oficial_venta,1055.5,argentinadatos.com
2025-01-08,TC_oficial_venta,1056.0,argentinadatos.com
2025-01-09,TC_oficial_venta,1057.0,argentinadatos.com
2025-01-10,TC_oficial_venta,1059.0,argentinadatos.com
2025-01-11,TC_oficial_venta,1059.0,argentinadatos.com
2025-01-12,TC_oficial_venta,1059.0,argentinadatos.com
2025-01-13,TC_oficial_venta,1059.5,argentinadatos.com
2025-01-14,TC_oficial_venta,1060.5,argentinadatos.com
2025-01-15,TC_oficial_venta,1061.5,argentinadatos.com
2025-01-16,TC_oficial_venta,1062.0,argentinadatos.com
2025-01-17,TC_oficial_venta,1063.5,argentinadatos.com
2025-01-18,TC_oficial_venta,1063.5,argentinadatos.com
2025-01-19,TC_oficial_venta,1063.5,argentinadatos.com
2025-01-20,TC_oficial_venta,1066.0,argentinadatos.com
2025-01-21,TC_oficial_venta,1066.5,argentinadatos.com
2025-01-22,TC_oficial_venta,1067.5,argentinadatos.com
2025-01-23,TC_oficial_venta,1068.0,argentinadatos.com
2025-01-24,TC_oficial_venta,1069.0,argentinadatos.com
2025-01-25,TC_oficial_venta,1069.0,argentinadatos.com
2025-01-26,TC_oficial_venta,1069.0,argentinadatos.com
2025-01-27,TC_oficial_venta,1070.0,argentinadatos.com
2025-01-28,TC_oficial_venta,1070.5,argentinadatos.com
2025-01-29,TC_oficial_venta,1071.5,argentinadatos.com
2025-01-30,TC_oficial_venta,1072.0,argentinadatos.com
2025-01-31,TC_oficial_venta,1073.5,argentinadatos.com
2025-02-01,TC_oficial_venta,1073.5,argentinadatos.com
2025-02-02,TC_oficial_venta,1073.5,argentinadatos.com
2025-02-03,TC_oficial_venta,1074.25,argentinadatos.com
2025-02-04,TC_oficial_venta,1074.5,argentinadatos.com
2025-02-05,TC_oficial_venta,1074.5,argentinadatos.com
2025-02-06,TC_oficial_venta,1074.75,argentinadatos.com
2025-02-07,TC_oficial_venta,1075.75,argentinadatos.com
2025-02-08,TC_oficial_venta,1075.75,argentinadatos.com
2025-02-09,TC_oficial_venta,1075.75,argentinadatos.com
2025-02-10,TC_oficial_venta,1076.0,argentinadatos.com
2025-02-11,TC_oficial_venta,1076.0,argentinadatos.com
2025-02-12,TC_oficial_venta,1076.25,argentinadatos.com
2025-02-13,TC_oficial_venta,1077.25,argentinadatos.com
2025-02-14,TC_oficial_venta,1078.0,argentinadatos.com
2025-02-15,TC_oficial_venta,1078.0,argentinadatos.com
2025-02-16,TC_oficial_venta,1078.0,argentinadatos.com
2025-02-17,TC_oficial_venta,1078.75,argentinadatos.com
2025-02-18,TC_oficial_venta,1079.0,argentinadatos.com
2025-02-19,TC_oficial_venta,1079.0,argentinadatos.com
2025-02-20,TC_oficial_venta,1079.25,argentinadatos.com
2025-02-21,TC_oficial_venta,1080.25,argentinadatos.com
2025-02-22,TC_oficial_venta,1080.25,argentinadatos.com
2025-02-23,TC_oficial_venta,1080.25,argentinadatos.com
2025-02-24,TC_oficial_venta,1080.5,argentinadatos.com
2025-02-25,TC_oficial_venta,1081.0,argentinadatos.com
2025-02-26,TC_oficial_venta,1081.25,argentinadatos.com
2025-02-27,TC_oficial_venta,1081.75,argentinadatos.com
2025-02-28,TC_oficial_venta,1084.25,argentinadatos.com
2025-03-01,TC_oficial_venta,1084.25,argentinadatos.com
2025-03-02,TC_oficial_venta,1084.25,argentinadatos.com
2025-03-03,TC_oficial_venta,1084.25,argentinadatos.com
2025-03-04,TC_oficial_venta,1084.25,argentinadatos.com
2025-03-05,TC_oficial_venta,1084.5,argentinadatos.com
2025-03-06,TC_oficial_venta,1084.5,argentinadatos.com
2025-03-07,TC_oficial_venta,1086.0,argentinadatos.com
2025-03-08,TC_oficial_venta,1086.0,argentinadatos.com
2025-03-09,TC_oficial_venta,1086.0,argentinadatos.com
2025-03-10,TC_oficial_venta,1086.25,argentinadatos.com
2025-03-11,TC_oficial_venta,1086.25,argentinadatos.com
2025-03-12,TC_oficial_venta,1086.25,argentinadatos.com
2025-03-13,TC_oficial_venta,1086.5,argentinadatos.com
2025-03-14,TC_oficial_venta,1088.0,argentinadatos.com
2025-03-15,TC_oficial_venta,1088.0,argentinadatos.com
2025-03-16,TC_oficial_venta,1088.0,argentinadatos.com
2025-03-17,TC_oficial_venta,1088.25,argentinadatos.com
2025-03-18,TC_oficial_venta,1088.5,argentinadatos.com
2025-03-19,TC_oficial_venta,1089.25,argentinadatos.com
2025-03-20,TC_oficial_venta,1089.5,argentinadatos.com
2025-03-21,TC_oficial_venta,1091.0,argentinadatos.com
2025-03-22,TC_oficial_venta,1091.0,argentinadatos.com
2025-03-23,TC_oficial_venta,1091.0,argentinadatos.com
2025-03-24,TC_oficial_venta,1091.0,argentinadatos.com
2025-03-25,TC_oficial_venta,1091.25,argentinadatos.com
2025-03-26,TC_oficial_venta,1091.5,argentinadatos.com
2025-03-27,TC_oficial_venta,1091.75,argentinadatos.com
2025-03-28,TC_oficial_venta,1093.0,argentinadatos.com
2025-03-29,TC_oficial_venta,1093.0,argentinadatos.com
2025-03-30,TC_oficial_venta,1093.0,argentinadatos.com
2025-03-31,TC_oficial_venta,1093.5,argentinadatos.com
2025-04-01,TC_oficial_venta,1094.25,argentinadatos.com
2025-04-02,TC_oficial_venta,1094.25,argentinadatos.com
2025-04-03,TC_oficial_venta,1094.5,argentinadatos.com
2025-04-04,TC_oficial_venta,1095.5,argentinadatos.com
2025-04-05,TC_oficial_venta,1095.5,argentinadatos.com
2025-04-06,TC_oficial_venta,1095.5,argentinadatos.com
2025-04-07,TC_oficial_venta,1095.75,argentinadatos.com
2025-04-08,TC_oficial_venta,1096.0,argentinadatos.com
2025-04-09,TC_oficial_venta,1096.5,argentinadatos.com
2025-04-10,TC_oficial_venta,1096.75,argentinadatos.com
2025-04-11,TC_oficial_venta,1097.5,argentinadatos.com
2025-04-12,TC_oficial_venta,1097.5,argentinadatos.com
2025-04-13,TC_oficial_venta,1097.5,argentinadatos.com
2025-04-14,TC_oficial_venta,1230.0,argentinadatos.com
2025-04-15,TC_oficial_venta,1230.0,argentinadatos.com
2025-04-16,TC_oficial_venta,1160.0,argentinadatos.com
2025-04-17,TC_oficial_venta,1160.0,argentinadatos.com
2025-04-18,TC_oficial_venta,1160.0,argentinadatos.com
2025-04-19,TC_oficial_venta,1160.0,argentinadatos.com
2025-04-20,TC_oficial_venta,1160.0,argentinadatos.com
2025-04-21,TC_oficial_venta,1110.0,argentinadatos.com
2025-04-22,TC_oficial_venta,1120.0,argentinadatos.com
2025-04-23,TC_oficial_venta,1170.0,argentinadatos.com
2025-04-24,TC_oficial_venta,1190.0,argentinadatos.com
2025-04-25,TC_oficial_venta,1190.0,argentinadatos.com
2025-04-26,TC_oficial_venta,1190.0,argentinadatos.com
2025-04-27,TC_oficial_venta,1190.0,argentinadatos.com
2025-04-28,TC_oficial_venta,1190.0,argentinadatos.com
2025-04-29,TC_oficial_venta,1180.0,argentinadatos.com
2025-04-30,TC_oficial_venta,1190.0,argentinadatos.com
2025-05-01,TC_oficial_venta,1190.0,argentinadatos.com
2025-05-02,TC_oficial_venta,1190.0,argentinadatos.com
2025-05-03,TC_oficial_venta,1190.0,argentinadatos.com
2025-05-04,TC_oficial_venta,1190.0,argentinadatos.com
2025-05-05,TC_oficial_venta,1210.0,argentinadatos.com
2025-05-06,TC_oficial_venta,1215.0,argentinadatos.com
2025-05-07,TC_oficial_venta,1140.0,argentinadatos.com
2025-05-08,TC_oficial_venta,1130.0,argentinadatos.com
2025-05-09,TC_oficial_venta,1150.0,argentinadatos.com
2025-05-10,TC_oficial_venta,1150.0,argentinadatos.com
2025-05-11,TC_oficial_venta,1150.0,argentinadatos.com
2025-05-12,TC_oficial_venta,1150.0,argentinadatos.com
2025-05-13,TC_oficial_venta,1150.0,argentinadatos.com
2025-05-14,TC_oficial_venta,1150.0,argentinadatos.com
2025-05-15,TC_oficial_venta,1150.0,argentinadatos.com
2025-05-16,TC_oficial_venta,1160.0,argentinadatos.com
2025-05-17,TC_oficial_venta,1160.0,argentinadatos.com
2025-05-18,TC_oficial_venta,1160.0,argentinadatos.com
2025-05-19,TC_oficial_venta,1155.0,argentinadatos.com
2025-05-20,TC_oficial_venta,1160.0,argentinadatos.com
2025-05-21,TC_oficial_venta,1160.0,argentinadatos.com
2025-05-22,TC_oficial_venta,1155.0,argentinadatos.com
2025-05-23,TC_oficial_venta,1150.0,argentinadatos.com
2025-05-24,TC_oficial_venta,1150.0,argentinadatos.com
2025-05-25,TC_oficial_venta,1150.0,argentinadatos.com
2025-05-26,TC_oficial_venta,1160.0,argentinadatos.com
2025-05-27,TC_oficial_venta,1170.0,argentinadatos.com
2025-05-28,TC_oficial_venta,1175.0,argentinadatos.com
2025-05-29,TC_oficial_venta,1195.0,argentinadatos.com
2025-05-30,TC_oficial_venta,1195.0,argentinadatos.com
2025-05-31,TC_oficial_venta,1195.0,argentinadatos.com
2025-06-01,TC_oficial_venta,1195.0,argentinadatos.com
2025-06-02,TC_oficial_venta,1200.0,argentinadatos.com
2025-06-03,TC_oficial_venta,1200.0,argentinadatos.com
2025-06-04,TC_oficial_venta,1200.0,argentinadatos.com
2025-06-05,TC_oficial_venta,1205.0,argentinadatos.com
2025-06-06,TC_oficial_venta,1200.0,argentinadatos.com
2025-06-07,TC_oficial_venta,1200.0,argentinadatos.com
2025-06-08,TC_oficial_venta,1200.0,argentinadatos.com
2025-06-09,TC_oficial_venta,1200.0,argentinadatos.com
2025-06-10,TC_oficial_venta,1200.0,argentinadatos.com
2025-06-11,TC_oficial_venta,1200.0,argentinadatos.com
2025-06-12,TC_oficial_venta,1200.0,argentinadatos.com
2025-06-13,TC_oficial_venta,1200.0,argentinadatos.com
2025-06-14,TC_oficial_venta,1200.0,argentinadatos.com
2025-06-15,TC_oficial_venta,1200.0,argentinadatos.com
2025-06-16,TC_oficial_venta,1200.0,argentinadatos.com
2025-06-17,TC_oficial_venta,1185.0,argentinadatos.com
2025-06-18,TC_oficial_venta,1160.0,argentinadatos.com
2025-06-19,TC_oficial_venta,1180.0,argentinadatos.com
2025-06-20,TC_oficial_venta,1180.0,argentinadatos.com
2025-06-21,TC_oficial_venta,1180.0,argentinadatos.com
2025-06-22,TC_oficial_venta,1180.0,argentinadatos.com
2025-06-23,TC_oficial_venta,1185.0,argentinadatos.com
2025-06-24,TC_oficial_venta,1195.0,argentinadatos.com
2025-06-25,TC_oficial_venta,1205.0,argentinadatos.com
2025-06-26,TC_oficial_venta,1205.0,argentinadatos.com
2025-06-27,TC_oficial_venta,1205.0,argentinadatos.com
2025-06-28,TC_oficial_venta,1205.0,argentinadatos.com
2025-06-29,TC_oficial_venta,1205.0,argentinadatos.com
2025-06-30,TC_oficial_venta,1215.0,argentinadatos.com
2025-07-01,TC_oficial_venta,1235.0,argentinadatos.com
2025-07-02,TC_oficial_venta,1245.0,argentinadatos.com
2025-07-03,TC_oficial_venta,1245.0,argentinadatos.com
2025-07-04,TC_oficial_venta,1260.0,argentinadatos.com
2025-07-05,TC_oficial_venta,1260.0,argentinadatos.com
2025-07-06,TC_oficial_venta,1260.0,argentinadatos.com
2025-07-07,TC_oficial_venta,1280.0,argentinadatos.com
2025-07-08,TC_oficial_venta,1275.0,argentinadatos.com
2025-07-09,TC_oficial_venta,1275.0,argentinadatos.com
2025-07-10,TC_oficial_venta,1275.0,argentinadatos.com
2025-07-11,TC_oficial_venta,1275.0,argentinadatos.com
2025-07-12,TC_oficial_venta,1275.0,argentinadatos.com
2025-07-13,TC_oficial_venta,1275.0,argentinadatos.com
2025-07-14,TC_oficial_venta,1295.0,argentinadatos.com
2025-07-15,TC_oficial_venta,1280.0,argentinadatos.com
2025-07-16,TC_oficial_venta,1275.0,argentinadatos.com
2025-07-17,TC_oficial_venta,1290.0,argentinadatos.com
2025-07-18,TC_oficial_venta,1300.0,argentinadatos.com
2025-07-19,TC_oficial_venta,1300.0,argentinadatos.com
2025-07-20,TC_oficial_venta,1300.0,argentinadatos.com
2025-07-21,TC_oficial_venta,1300.0,argentinadatos.com
2025-07-22,TC_oficial_venta,1275.0,argentinadatos.com
2025-07-23,TC_oficial_venta,1275.0,argentinadatos.com
2025-07-24,TC_oficial_venta,1285.0,argentinadatos.com
2025-07-25,TC_oficial_venta,1295.0,argentinadatos.com
2025-07-26,TC_oficial_venta,1295.0,argentinadatos.com
2025-07-27,TC_oficial_venta,1295.0,argentinadatos.com
2025-07-28,TC_oficial_venta,1305.0,argentinadatos.com
2025-07-29,TC_oficial_venta,1300.0,argentinadatos.com
2025-07-30,TC_oficial_venta,1325.0,argentinadatos.com
2025-07-31,TC_oficial_venta,1380.0,argentinadatos.com
2025-08-01,TC_oficial_venta,1375.0,argentinadatos.com
2025-08-02,TC_oficial_venta,1375.0,argentinadatos.com
2025-08-03,TC_oficial_venta,1375.0,argentinadatos.com
2025-08-04,TC_oficial_venta,1370.0,argentinadatos.com
2025-08-05,TC_oficial_venta,1350.0,argentinadatos.com
2025-08-06,TC_oficial_venta,1345.0,argentinadatos.com
2025-08-07,TC_oficial_venta,1340.0,argentinadatos.com
2025-08-08,TC_oficial_venta,1335.0,argentinadatos.com
2025-08-09,TC_oficial_venta,1335.0,argentinadatos.com
2025-08-10,TC_oficial_venta,1335.0,argentinadatos.com
2025-08-11,TC_oficial_venta,1335.0,argentinadatos.com
2025-08-12,TC_oficial_venta,1330.0,argentinadatos.com
2025-08-13,TC_oficial_venta,1325.0,argentinadatos.com
2025-08-14,TC_oficial_venta,1310.0,argentinadatos.com
2025-08-15,TC_oficial_venta,1310.0,argentinadatos.com
2025-08-16,TC_oficial_venta,1310.0,argentinadatos.com
2025-08-17,TC_oficial_venta,1310.0,argentinadatos.com
2025-08-18,TC_oficial_venta,1315.0,argentinadatos.com
2025-08-19,TC_oficial_venta,1310.0,argentinadatos.com
2025-08-20,TC_oficial_venta,1315.0,argentinadatos.com
2025-08-21,TC_oficial_venta,1325.0,argentinadatos.com
