jur_id,jur_desc,prg_id,en_2023,en_2024,en_2025,en_2026,monto_2023,monto_2024,monto_2025,monto_2026,nombre_estable,nombres_distintos,alerta,desc_2023,desc_2026
50,Ministerio de Economía,55,✗,✗,✓,✗,0,0,0.0,0,SI,,NUEVO_POST2023,,
50,Ministerio de Economía,57,✗,✗,✓,✓,0,0,60950000.0,83876397.0,SI,,NUEVO_POST2023,,Coordinacion de Politicas de Transporte Aereo
50,Ministerio de Economía,58,✗,✗,✓,✓,0,0,62155896023.0,39719762171.0,SI,,NUEVO_POST2023,,Gestion de la Produccion Industrial y del Comercio
50,Ministerio de Economía,59,✓,✓,✓,✓,8840286063.0,15984494315.0,10024059295.0,12604435007.0,SI,,,Politicas para la Gestion del Riesgo Agropecuario,Politicas para la Gestion del Riesgo Agropecuario
50,Ministerio de Economía,6,✗,✗,✓,✗,0,0,33133826715.0,0,SI,,NUEVO_POST2023,,
50,Ministerio de Economía,60,✗,✗,✗,✓,0,0,0,270164132.0,SI,,NUEVO_POST2023,,Formulacion y Ejecucion de las Politicas de Asuntos Nucleares
50,Ministerio de Economía,61,✓,✓,✓,✓,1193335270.0,146600000.0,762124816.0,1814324476.0,SI,,,Administracion y Control Comercial Agropecuario,Administracion y Control Comercial Agropecuario
50,Ministerio de Economía,62,✓,✓,✓,✓,1419466604.0,21031943452.0,0.0,218798873168.0,NO,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia | Construcciones Viales,NOMBRE_CAMBIA | MONTO_X50,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,Construcciones Viales
50,Ministerio de Economía,63,✓,✓,✓,✓,1496496759.0,3319762869.0,2190645016.0,53048111942.0,NO,Rehabilitacion y Repavimentacion Viales | Coordinacion de Relaciones Financieras Internacionales,NOMBRE_CAMBIA,Coordinacion de Relaciones Financieras Internacionales,Rehabilitacion y Repavimentacion Viales
50,Ministerio de Economía,64,✓,✓,✓,✗,88830089.0,12000000.0,0.0,0,SI,,,Politicas de Instrumento de Financiamiento para el Sector Agropecuario,
50,Ministerio de Economía,65,✓,✓,✓,✗,14380308917.0,20095857995.0,0.0,0,SI,,,Gestion Productiva,
50,Ministerio de Economía,66,✓,✓,✓,✓,11682127933.0,16562000847.0,24031020636.0,9155159859.0,NO,"Promocion de la Competitividad Pyme, el Desarrollo de los Emprendedores y la Economia del Conocimiento | Fomento al Desarrollo Tecnologico",NOMBRE_CAMBIA,Fomento al Desarrollo Tecnologico,"Promocion de la Competitividad Pyme, el Desarrollo de los Emprendedores y la Economia del Conocimiento"
50,Ministerio de Economía,67,✓,✓,✓,✗,109848740383.0,74496314398.0,0.0,0,SI,,,Financiamiento de la Produccion,
50,Ministerio de Economía,68,✓,✓,✓,✗,2273634082.0,2977405394.0,102894314.0,0,SI,,,Acciones para la Transformacion e Integracion Productiva,
50,Ministerio de Economía,69,✗,✗,✓,✓,0,0,29033991165.0,25101083591.0,SI,,NUEVO_POST2023,,Fortalecimiento Movilidad Sostenible
50,Ministerio de Economía,70,✓,✓,✓,✗,618498075.0,310861377.0,0.0,0,SI,,,Formulacion de Politicas de Desarrollo de Mercados Agroindustriales Nacionales e Internacionales,
50,Ministerio de Economía,71,✓,✓,✓,✗,0.0,17484582605.0,0.0,0,SI,,,Definicion de Politicas de Comercio Interior,
50,Ministerio de Economía,72,✗,✗,✓,✓,0,0,2493862877.0,1095158800.0,SI,,NUEVO_POST2023,,"Fortalecimiento de la Infraestructura Social, del Cuidado y Sanitaria"
50,Ministerio de Economía,73,✓,✓,✓,✓,287806922727.0,634673172646.0,491488502113.0,895041272161.0,SI,,,Formulacion y Ejecucion de Politica de Hidrocarburos,Formulacion y Ejecucion de Politica de Hidrocarburos
50,Ministerio de Economía,74,✓,✓,✓,✓,1439694725368.0,3620482476809.0,3593690563919.0,2706254059848.0,SI,,,Formulacion y Ejecucion de la Politica de Energia Electrica,Formulacion y Ejecucion de la Politica de Energia Electrica
50,Ministerio de Economía,75,✓,✓,✓,✓,1092001092.0,7069809231.0,9109916468.0,263567827545.0,SI,,MONTO_X50,Acciones para el Uso Racional y Eficiente de la Energia,Acciones para el Uso Racional y Eficiente de la Energia
50,Ministerio de Economía,77,✓,✓,✗,✗,3306000310.0,11093000000.0,0,0,SI,,,Acciones para la Ampliacion de las Redes Electricas de Alta Tension,
50,Ministerio de Economía,79,✓,✗,✗,✗,178013950.0,0,0,0,SI,,SOLO_2023,Federalizacion del Desarrollo Energetico Sostenible y Seguro y Transicion Energetica Justa,
50,Ministerio de Economía,80,✗,✓,✓,✗,0,9615172941.0,0.0,0,SI,,NUEVO_POST2023,,
50,Ministerio de Economía,81,✗,✗,✓,✗,0,0,1355947222.0,0,SI,,NUEVO_POST2023,,
50,Ministerio de Economía,82,✗,✗,✓,✓,0,0,70864568203.0,145868165634.0,SI,,NUEVO_POST2023,,Desarrollo de la Infraestructura Hidraulica
50,Ministerio de Economía,83,✗,✗,✓,✓,0,0,7976666846.0,7116879098.0,SI,,NUEVO_POST2023,,Integracion Socio Urbana
50,Ministerio de Economía,84,✗,✗,✓,✗,0,0,4042059092.0,0,SI,,NUEVO_POST2023,,
50,Ministerio de Economía,85,✗,✗,✓,✗,0,0,13525574615.0,0,SI,,NUEVO_POST2023,,
50,Ministerio de Economía,86,✗,✗,✓,✗,0,0,0.0,0,SI,,NUEVO_POST2023,,
50,Ministerio de Economía,87,✓,✓,✓,✓,165020103130.0,564309859466.0,286346120000.0,200000000000.0,SI,,,Asistencia Financiera a Empresas Publicas,Asistencia Financiera a Empresas Publicas
50,Ministerio de Economía,91,✗,✗,✓,✗,0,0,6162358483.0,0,SI,,NUEVO_POST2023,,
50,Ministerio de Economía,93,✗,✗,✓,✓,0,0,126647490010.0,123464000000.0,SI,,NUEVO_POST2023,,Asistencia Financiera a Empresas Publicas
53,Ministerio de Turismo y Deportes,1,✓,✗,✗,✗,3163396084.0,0,0,0,SI,,SOLO_2023,Actividades Centrales,
53,Ministerio de Turismo y Deportes,16,✓,✗,✗,✗,2987637296.0,0,0,0,SI,,SOLO_2023,Promocion del Turismo Receptivo Internacional,
53,Ministerio de Turismo y Deportes,17,✓,✗,✗,✗,3789880828.0,0,0,0,SI,,SOLO_2023,Desarrollo del Turismo Nacional,
53,Ministerio de Turismo y Deportes,18,✓,✗,✗,✗,1737486441.0,0,0,0,SI,,SOLO_2023,Plan Federal de Turismo Social,
53,Ministerio de Turismo y Deportes,22,✓,✗,✗,✗,1737756042.0,0,0,0,SI,,SOLO_2023,Inversiones con Financiamiento Internacional,
53,Ministerio de Turismo y Deportes,24,✓,✗,✗,✗,503071540.0,0,0,0,SI,,SOLO_2023,Calidad y Formacion Turistica,
53,Ministerio de Turismo y Deportes,26,✓,✗,✗,✗,14692218299.0,0,0,0,SI,,SOLO_2023,Deporte Comunitario y Competencias,
53,Ministerio de Turismo y Deportes,27,✓,✗,✗,✗,1622932620.0,0,0,0,SI,,SOLO_2023,Deporte Federado e Iniciacion Deportiva,
53,Ministerio de Turismo y Deportes,28,✓,✗,✗,✗,208885178.0,0,0,0,SI,,SOLO_2023,Programa Federal de Infraestructura Deportiva,
53,Ministerio de Turismo y Deportes,4,✓,✗,✗,✗,514637667.0,0,0,0,SI,,SOLO_2023,Actividad Comun a Programas 26 y 27 Deportes,
57,Ministerio de Transporte,1,✓,✗,✗,✗,6984877433.0,0,0,0,SI,,SOLO_2023,Actividades Centrales,
57,Ministerio de Transporte,16,✓,✗,✗,✗,10486100841.0,0,0,0,SI,,SOLO_2023,"Regulacion, Fiscalizacion  y Administracion de la Aviacion Civil",
57,Ministerio de Transporte,37,✓,✗,✗,✗,4066016782.0,0,0,0,SI,,SOLO_2023,"Fiscalizacion, Regulacion y Control del Servicio de Transporte Terrestre",
57,Ministerio de Transporte,4,✓,✗,✗,✗,230368875.0,0,0,0,SI,,SOLO_2023,Actividades Comunes a los Programas 69 y 91,
57,Ministerio de Transporte,67,✓,✗,✗,✗,73706905505.0,0,0,0,SI,,SOLO_2023,"Ejecucion de Planes, Programas y Proyectos para el Mejoramiento del Transporte",
57,Ministerio de Transporte,68,✓,✗,✗,✗,181236052423.0,0,0,0,SI,,SOLO_2023,Formulacion y Ejecucion de Politicas de Movilidad Integral de Transporte,
57,Ministerio de Transporte,69,✓,✗,✗,✗,665104718.0,0,0,0,SI,,SOLO_2023,Formulacion y Ejecucion de Politicas de Gestion de Transporte,
57,Ministerio de Transporte,91,✓,✗,✗,✗,13659148314.0,0,0,0,SI,,SOLO_2023,Coordinacion de Politicas de Transporte Fluvial y Maritimo,
64,Ministerio de Obras Públicas,1,✓,✗,✗,✗,39754728155.0,0,0,0,SI,,SOLO_2023,Actividades Centrales,
64,Ministerio de Obras Públicas,10,✓,✗,✗,✗,780380618.0,0,0,0,SI,,SOLO_2023,Actividades Comunes a los Programas de la Secretaria de Obras Publicas,
64,Ministerio de Obras Públicas,11,✓,✗,✗,✗,362950041.0,0,0,0,SI,,SOLO_2023,Actividades Comunes a los Programas de la Secretaria de Infraestructura y Politica Hidrica,
64,Ministerio de Obras Públicas,16,✓,✗,✗,✗,74230821177.0,0,0,0,SI,,SOLO_2023,Ejecucion Obras de Mantenimiento y Rehabilitacion en Red por Administracion,
64,Ministerio de Obras Públicas,17,✓,✗,✗,✗,486818815.0,0,0,0,SI,,SOLO_2023,Control de Seguridad de Presas,
64,Ministerio de Obras Públicas,20,✓,✗,✗,✗,252558069.0,0,0,0,SI,,SOLO_2023,Planificacion Territorial de la Inversion Publica,
64,Ministerio de Obras Públicas,22,✓,✗,✗,✗,14424659119.0,0,0,0,SI,,SOLO_2023,Construcciones de Obras Viales fuera de la Red Vial Nacional,
64,Ministerio de Obras Públicas,26,✓,✗,✗,✗,18574334725.0,0,0,0,SI,,SOLO_2023,Ejecucion Obras de Rehabilitacion y Mantenimiento en Red por Sistema de Gestion Integral,
64,Ministerio de Obras Públicas,37,✓,✗,✗,✗,3467970.0,0,0,0,SI,,SOLO_2023,Infraestructura en Concesiones Viales,
64,Ministerio de Obras Públicas,40,✓,✗,✗,✗,8736818576.0,0,0,0,SI,,SOLO_2023,"Ejecucion de Obras, Operacion y Mantenimiento en Corredores Viales",
64,Ministerio de Obras Públicas,42,✓,✗,✗,✗,104406174760.0,0,0,0,SI,,SOLO_2023,Construccion de Autopistas y Autovias,
64,Ministerio de Obras Públicas,43,✓,✗,✗,✗,11693616523.0,0,0,0,SI,,SOLO_2023,Construccion de Rutas Seguras,
64,Ministerio de Obras Públicas,44,✓,✗,✗,✗,16006788093.0,0,0,0,SI,,SOLO_2023,Desarrollo Sustentable de la Cuenca Matanza - Riachuelo,
64,Ministerio de Obras Públicas,45,✓,✗,✗,✗,19710148623.0,0,0,0,SI,,SOLO_2023,Construccion de Rutas Nuevas y Obras de Pavimentacion,
64,Ministerio de Obras Públicas,47,✓,✗,✗,✗,306871157.0,0,0,0,SI,,SOLO_2023,Construccion y Puesta en Valor de Infraestructura de Apoyo y Soporte al Plan Vial Nacional,
64,Ministerio de Obras Públicas,48,✓,✗,✗,✗,5825914303.0,0,0,0,SI,,SOLO_2023,Ejecucion Obras de Seguridad en Rutas Nacionales,
64,Ministerio de Obras Públicas,49,✓,✗,✗,✗,822383939.0,0,0,0,SI,,SOLO_2023,Reparacion y Construccion de Puentes y Alcantarillas,
64,Ministerio de Obras Públicas,50,✓,✗,✗,✗,15665566715.0,0,0,0,SI,,SOLO_2023,Repavimentacion de Rutas Nacionales,
64,Ministerio de Obras Públicas,51,✓,✗,✗,✗,23783608.0,0,0,0,SI,,SOLO_2023,Ejecucion de Obras Menores para el  Fortalecimiento de la Red Vial,
64,Ministerio de Obras Públicas,52,✓,✗,✗,✗,828080077.0,0,0,0,SI,,SOLO_2023,Mantenimiento y Reparacion de Obras de Arte,
64,Ministerio de Obras Públicas,53,✓,✗,✗,✗,6145105781.0,0,0,0,SI,,SOLO_2023,"Ejecucion de Infraestructura Vial para el Desarrollo Economico, Social y Productivo",
64,Ministerio de Obras Públicas,54,✓,✗,✗,✗,483191183.0,0,0,0,SI,,SOLO_2023,Tasacion de Bienes,
64,Ministerio de Obras Públicas,66,✓,✗,✗,✗,264994962.0,0,0,0,SI,,SOLO_2023,Prevencion Sismica,
64,Ministerio de Obras Públicas,68,✓,✗,✗,✗,55000055000.0,0,0,0,SI,,SOLO_2023,Fortalecimiento de la Infraestructura para el Transporte y la Movilidad Sostenible,
64,Ministerio de Obras Públicas,74,✓,✗,✗,✗,19375489107.0,0,0,0,SI,,SOLO_2023,"Fortalecimiento de la Infraestructura Social, del Cuidado y Sanitaria",
64,Ministerio de Obras Públicas,75,✓,✗,✗,✗,1537665602.0,0,0,0,SI,,SOLO_2023,Desarrollo de la Infraestructura Ambiental,
64,Ministerio de Obras Públicas,76,✓,✗,✗,✗,57292985654.0,0,0,0,SI,,SOLO_2023,Desarrollo de la Infraestructura Hidraulica,
64,Ministerio de Obras Públicas,77,✓,✗,✗,✗,421823241.0,0,0,0,SI,,SOLO_2023,Desarrollo de la Infraestructura Productiva,
64,Ministerio de Obras Públicas,78,✓,✗,✗,✗,12261884569.0,0,0,0,SI,,SOLO_2023,"Consolidacion Urbana, Mejoramiento de Barrios y Puesta en Valor de Centralidades",
64,Ministerio de Obras Públicas,79,✓,✗,✗,✗,31066593933.0,0,0,0,SI,,SOLO_2023,Apoyo para el Desarrollo de Obra Publica,
64,Ministerio de Obras Públicas,80,✓,✗,✗,✗,3075342761.0,0,0,0,SI,,SOLO_2023,Apoyo para el Desarrollo de la Infraestructura Hidraulica,
64,Ministerio de Obras Públicas,86,✓,✗,✗,✗,107908977.0,0,0,0,SI,,SOLO_2023,Apoyo para el Desarrollo de Infraestructura Urbana en Municipios,
64,Ministerio de Obras Públicas,87,✓,✗,✗,✗,23166536662.0,0,0,0,SI,,SOLO_2023,Desarrollo de la Infraestructura del Conocimiento,
64,Ministerio de Obras Públicas,92,✓,✗,✗,✗,1366905608.0,0,0,0,SI,,SOLO_2023,Servicios de la Deuda,
64,Ministerio de Obras Públicas,94,✓,✗,✗,✗,66622588128.0,0,0,0,SI,,SOLO_2023,Asistencia Financiera a Empresas Publicas,
65,Ministerio de Desarrollo Territorial y Hábitat,1,✓,✗,✗,✗,2887614210.0,0,0,0,SI,,SOLO_2023,Actividades Centrales,
65,Ministerio de Desarrollo Territorial y Hábitat,39,✓,✗,✗,✗,198576650807.0,0,0,0,SI,,SOLO_2023,Planificacion y Desarrollo Territorial,
65,Ministerio de Desarrollo Territorial y Hábitat,40,✓,✗,✗,✗,185282726106.0,0,0,0,SI,,SOLO_2023,Produccion Integral y Acceso al Habitat,
70,Ministerio de Educación,1,✓,✗,✗,✗,4372006081.0,0,0,0,SI,,SOLO_2023,Actividades Centrales,
70,Ministerio de Educación,16,✓,✗,✗,✗,1800876513.0,0,0,0,SI,,SOLO_2023,"Investigacion de la Flora, Fauna y Gea",
70,Ministerio de Educación,26,✓,✗,✗,✗,770756762903.0,0,0,0,SI,,SOLO_2023,Desarrollo de la Educacion Superior,
70,Ministerio de Educación,29,✓,✗,✗,✗,45672502365.0,0,0,0,SI,,SOLO_2023,Gestion Educativa y Politicas Socioeducativas,
70,Ministerio de Educación,30,✓,✗,✗,✗,569775449.0,0,0,0,SI,,SOLO_2023,Cooperacion e Integracion Educativa Internacional,
70,Ministerio de Educación,32,✓,✗,✗,✗,2344757238.0,0,0,0,SI,,SOLO_2023,Informacion y Evaluacion de la Calidad Educativa,
70,Ministerio de Educación,37,✓,✗,✗,✗,25014970733.0,0,0,0,SI,,SOLO_2023,Infraestructura y Equipamiento,
70,Ministerio de Educación,39,✓,✗,✗,✗,26555644073.0,0,0,0,SI,,SOLO_2023,Innovacion y Desarrollo de la Formacion Tecnologica,
70,Ministerio de Educación,44,✓,✗,✗,✗,34466699048.0,0,0,0,SI,,SOLO_2023,Mejoramiento de la Calidad Educativa,
70,Ministerio de Educación,45,✓,✗,✗,✗,8129557544.0,0,0,0,SI,,SOLO_2023,Acciones de Formacion Docente,
70,Ministerio de Educación,46,✓,✗,✗,✗,33786442972.0,0,0,0,SI,,SOLO_2023,Fortalecimiento Edilicio de Jardines Infantiles,
70,Ministerio de Educación,47,✓,✗,✗,✗,121098598130.0,0,0,0,SI,,SOLO_2023,Conectar Igualdad,
70,Ministerio de Educación,48,✓,✗,✗,✗,2532389766.0,0,0,0,SI,,SOLO_2023,Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,
70,Ministerio de Educación,49,✓,✗,✗,✗,140509083032.0,0,0,0,SI,,SOLO_2023,Gestion y Asignacion de Becas a Estudiantes,
70,Ministerio de Educación,98,✓,✗,✗,✗,125372142372.0,0,0,0,SI,,SOLO_2023,Fondo Nacional de Incentivo Docente,
70,Ministerio de Educación,99,✓,✗,✗,✗,744134944.0,0,0,0,SI,,SOLO_2023,Transferencias Varias,
71,"Ministerio de Ciencia, Tecnología e Innovación",1,✓,✗,✗,✗,13049008975.0,0,0,0,SI,,SOLO_2023,Actividades Centrales,
71,"Ministerio de Ciencia, Tecnología e Innovación",16,✓,✗,✗,✗,6355835356.0,0,0,0,SI,,SOLO_2023,Generacion de Ciclos de Informacion Espacial Completos,
71,"Ministerio de Ciencia, Tecnología e Innovación",17,✓,✗,✗,✗,4387556388.0,0,0,0,SI,,SOLO_2023,Investigacion y Desarrollo de Medios de Acceso al Espacio,
71,"Ministerio de Ciencia, Tecnología e Innovación",18,✓,✗,✗,✗,8480032439.0,0,0,0,SI,,SOLO_2023,"Promocion, Investigacion, Financiamiento, Innovacion y Divulgacion en Ciencia y Tecnica",
71,"Ministerio de Ciencia, Tecnología e Innovación",19,✓,✗,✗,✗,375000375.0,0,0,0,SI,,SOLO_2023,Investigaciones en Ciencia y Tecnica en el Atlantico Sur: Pampa Azul,
71,"Ministerio de Ciencia, Tecnología e Innovación",20,✓,✗,✗,✗,150943905.0,0,0,0,SI,,SOLO_2023,Desarrollo de Politicas de Vinculacion Tecnologica y Social,
71,"Ministerio de Ciencia, Tecnología e Innovación",44,✓,✗,✗,✗,13268295995.0,0,0,0,SI,,SOLO_2023,"Promocion  y  Financiamiento  de  Actividades  de  Ciencia, Tecnologia e Innovacion",
71,"Ministerio de Ciencia, Tecnología e Innovación",45,✓,✗,✗,✗,2197973478.0,0,0,0,SI,,SOLO_2023,Planeamiento y Politicas en Ciencia Tecnologia e Innovacion,
71,"Ministerio de Ciencia, Tecnología e Innovación",46,✓,✗,✗,✗,4843615858.0,0,0,0,SI,,SOLO_2023,"Formulacion, Coordinacion e Implementacion de Acciones de Articulacion en Ciencia y Tecnologia",
71,"Ministerio de Ciencia, Tecnología e Innovación",47,✓,✗,✗,✗,4129501169.0,0,0,0,SI,,SOLO_2023,Financiamiento de Organismos Internacionales para Desarrollo Cientifico - Tecnologico,
71,"Ministerio de Ciencia, Tecnología e Innovación",48,✓,✗,✗,✗,50762110300.0,0,0,0,SI,,SOLO_2023,"Federalizacion de las Politicas en Ciencia, Tecnologia e Innovacion",
72,Ministerio de Cultura,1,✓,✗,✗,✗,8510237467.0,0,0,0,SI,,SOLO_2023,Actividades Centrales,
72,Ministerio de Cultura,16,✓,✗,✗,✗,2456128843.0,0,0,0,SI,,SOLO_2023,Promocion e Integracion Cultural,
72,Ministerio de Cultura,17,✓,✗,✗,✗,1954374168.0,0,0,0,SI,,SOLO_2023,Gestion de Organismos Estables,
72,Ministerio de Cultura,18,✓,✗,✗,✗,5528376274.0,0,0,0,SI,,SOLO_2023,Gestion de Museos Nacionales,
72,Ministerio de Cultura,19,✓,✗,✗,✗,2102852021.0,0,0,0,SI,,SOLO_2023,Difusion y Fortalecimiento del Patrimonio Cultural,
72,Ministerio de Cultura,21,✓,✗,✗,✗,2121247282.0,0,0,0,SI,,SOLO_2023,Desarrollo y Fomento de la Cultura Ciudadana y la Economia Creativa,
72,Ministerio de Cultura,25,✓,✗,✗,✗,6827883225.0,0,0,0,SI,,SOLO_2023,Servicios de la Biblioteca Nacional,
72,Ministerio de Cultura,26,✓,✗,✗,✗,4661825994.0,0,0,0,SI,,SOLO_2023,Gestion de Espacios Culturales y Proyectos Especiales,
72,Ministerio de Cultura,40,✓,✗,✗,✗,1131527479.0,0,0,0,SI,,SOLO_2023,Fomento y Apoyo Economico a Bibliotecas Populares,
72,Ministerio de Cultura,41,✓,✗,✗,✗,77625678.0,0,0,0,SI,,SOLO_2023,Estudios e Investigaciones Historicas sobre Juan Domingo Peron,
72,Ministerio de Cultura,54,✓,✗,✗,✗,2743384083.0,0,0,0,SI,,SOLO_2023,"Fomento, Promocion y Apoyo a la Cultura",
72,Ministerio de Cultura,55,✓,✗,✗,✗,87389687.0,0,0,0,SI,,SOLO_2023,Estudios e Investigaciones Historicas sobre Maria Eva Duarte de Peron,
75,"Ministerio de Trabajo, Empleo y Seguridad Social",1,✓,✗,✗,✗,219122810251.0,0,0,0,SI,,SOLO_2023,Actividades Centrales,
75,"Ministerio de Trabajo, Empleo y Seguridad Social",16,✓,✗,✗,✗,8789351197671.0,0,0,0,SI,,SOLO_2023,Prestaciones Previsionales,
75,"Ministerio de Trabajo, Empleo y Seguridad Social",17,✓,✗,✗,✗,3101503713.0,0,0,0,SI,,SOLO_2023,Complementos a las Prestaciones Previsionales,
75,"Ministerio de Trabajo, Empleo y Seguridad Social",18,✓,✗,✗,✗,15592524391.0,0,0,0,SI,,SOLO_2023,Seguro de Desempleo,
75,"Ministerio de Trabajo, Empleo y Seguridad Social",19,✓,✗,✗,✗,1506294939138.0,0,0,0,SI,,SOLO_2023,Asignaciones Familiares,
75,"Ministerio de Trabajo, Empleo y Seguridad Social",20,✓,✗,✗,✗,1888251150.0,0,0,0,SI,,SOLO_2023,Formulacion y Regulacion de la Politica Laboral,
75,"Ministerio de Trabajo, Empleo y Seguridad Social",21,✓,✗,✗,✗,66778283663.0,0,0,0,SI,,SOLO_2023,Atencion Pensiones Ex-Combatientes y Regimen Reparatorio Ley Nº26.913,
75,"Ministerio de Trabajo, Empleo y Seguridad Social",22,✓,✗,✗,✗,947068762.0,0,0,0,SI,,SOLO_2023,Regularizacion del Trabajo,
75,"Ministerio de Trabajo, Empleo y Seguridad Social",23,✓,✗,✗,✗,13842391011.0,0,0,0,SI,,SOLO_2023,Acciones de Capacitacion Laboral,
75,"Ministerio de Trabajo, Empleo y Seguridad Social",27,✓,✗,✗,✗,7166576164.0,0,0,0,SI,,SOLO_2023,Acciones de Articulacion Territorial,
75,"Ministerio de Trabajo, Empleo y Seguridad Social",30,✓,✗,✗,✗,214030739111.0,0,0,0,SI,,SOLO_2023,Pension Universal para el Adulto Mayor,
75,"Ministerio de Trabajo, Empleo y Seguridad Social",31,✓,✗,✗,✗,285134136859.0,0,0,0,SI,,SOLO_2023,Pensiones No Contributivas (Decreto N° 746/2017),
75,"Ministerio de Trabajo, Empleo y Seguridad Social",32,✓,✗,✗,✗,15416526422.0,0,0,0,SI,,SOLO_2023,Acciones de Nutricion – Programa 1.000 Dias,
75,"Ministerio de Trabajo, Empleo y Seguridad Social",99,✓,✗,✗,✗,430732715606.0,0,0,0,SI,,SOLO_2023,Transferencias y Contribuciones a la Seguridad Social y Organismos Descentralizados,
77,Ministerio de Infraestructura,1,✗,✓,✗,✗,0,71614843953.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,10,✗,✓,✗,✗,0,2603448358.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,11,✗,✓,✗,✗,0,5644874582.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,16,✗,✓,✗,✗,0,55480553244.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,17,✗,✓,✗,✗,0,2270118016.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,20,✗,✓,✗,✗,0,333363326.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,22,✗,✓,✗,✗,0,20691901194.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,26,✗,✓,✗,✗,0,33055788044.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,37,✗,✓,✗,✗,0,22282011539.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,39,✗,✓,✗,✗,0,200980229118.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,4,✗,✓,✗,✗,0,813610767.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,40,✗,✓,✗,✗,0,195534033820.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,42,✗,✓,✗,✗,0,40812603556.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,43,✗,✓,✗,✗,0,11758645724.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,44,✗,✓,✗,✗,0,80278329644.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,45,✗,✓,✗,✗,0,17119197520.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,47,✗,✓,✗,✗,0,669245456.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,48,✗,✓,✗,✗,0,6533096624.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,49,✗,✓,✗,✗,0,4345701039.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,5,✗,✓,✗,✗,0,1566961411.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,50,✗,✓,✗,✗,0,12651972569.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,52,✗,✓,✗,✗,0,2435041473.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,53,✗,✓,✗,✗,0,2993884987.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,54,✗,✓,✗,✗,0,2858659672.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,57,✗,✓,✗,✗,0,15200000.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,58,✗,✓,✗,✗,0,0.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,6,✗,✓,✗,✗,0,4751065075.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,66,✗,✓,✗,✗,0,2045853829.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,67,✗,✓,✗,✗,0,34415422832.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,68,✗,✓,✗,✗,0,473424698807.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,69,✗,✓,✗,✗,0,921574993.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,71,✗,✓,✗,✗,0,112165885534.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,74,✗,✓,✗,✗,0,8353233751.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,75,✗,✓,✗,✗,0,1456719064.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,76,✗,✓,✗,✗,0,80539129800.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,77,✗,✓,✗,✗,0,421822819.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,78,✗,✓,✗,✗,0,33920939902.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,79,✗,✓,✗,✗,0,34424459617.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,80,✗,✓,✗,✗,0,2170678702.0,0,0,SI,,NUEVO_POST2023,,
